,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
207,Qin Qin Xiao Ke,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#24033,#19208,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,12 min. per ep.,?,"None found, add some"
208,Qin Shi Ming Yue:  Chunjie Tebie Pian,1,Finished Airing,Unknown,Unknown,"fe,",ONA,0,#21294,#19209,N/A,78,An episode that was released to celebrate Chinese New Year.,"Feb 4, 2016",7 min.,Unknown,"None found, add some"
209,Qin Shi Ming Yue: Canghai Hengliu,23,Finished Airing,Unknown,Unknown,"Action,Fantasy,",ONA,1,#12161,#19210,N/A,"1,197",Sixth season of Qin Shi Ming Yue.,"Oct 8, 2020 to Mar 11, 2021",20 min. per ep.,Unknown,Sparkly Key Animation Studio
210,Qin Shi Ming Yue: Yi Zhe Ru Shi,1,Finished Airing,Historical,Unknown,"Drama,",ONA,1,#15418,#19211,N/A,458,This special focuses on Duanmu Rong. It tells a story happened when she was an apprentice doctor.,"Oct 5, 2017",16 min.,Unknown,Sparkly Key Animation Studio
211,Qin Shi Mingyue: Xiao Chuangjianghu,52,Finished Airing,Unknown,Unknown,"Comedy,Fantasy,",TV,0,#19523,#19212,N/A,170,"The 2D animation ""Qin Shi Mingyue: Xiao Chuangjianghu"" series (2 parts) is a Q-extra version of the Chinese 3D martial arts animation ""Qin Shi Ming Yue"" series, but the plot has changed a lot compared to the original 3D series, and it cannot be imagined as the plot of the original 3D series, where the characters' personalities, etc. have also been changed. In short, the anime modernized, dramatized, and made the original 3D series funny.
(The animation is original in terms of script, production, and drawing style and is not an adaptation of Jing Ding Comics' comic book version of the same name.)
The work tells the hilarious story of Tianming and his companions.",2010,4 min. per ep.,?,"None found, add some"
212,Qin Shi Mingyue: Xiao Chuangjianghu 2nd Season,52,Finished Airing,Unknown,Unknown,"Comedy,Fantasy,",TV,0,#20739,#19213,N/A,98,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2012,11 min. per ep.,?,"None found, add some"
213,Qin Tianlong Wangzi,26,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#21523,#19214,N/A,73,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2020 to ?,11 min. per ep.,?,"None found, add some"
214,Qin Xin Xiao Huoban,52,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24630,#19215,N/A,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,1 min. per ep.,Unknown,"None found, add some"
215,Qing Chi Hong Xiaodou Ba! 2nd Season,16,Finished Airing,Unknown,Unknown,"Comedy,fe,",ONA,1,#17224,#19216,N/A,310,A daily of a cute red bean struggles to get eaten everyday. ,"Jan 13, 2019 to Apr 25, 2019",3 min. per ep.,Unknown,Making Animation
216,Qing Chi Hong Xiaodou Ba! 3rd Season,12,Finished Airing,Unknown,Unknown,"Comedy,fe,",ONA,0,#18360,#19217,N/A,238,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 12, 2020 to Apr 5, 2020",6 min. per ep.,Unknown,Making Animation
217,Qing Chi Hong Xiaodou Ba! 4th Season,12,Finished Airing,Unknown,Unknown,"Comedy,fe,",ONA,0,#18417,#19218,N/A,235,Fourth season of Qing Chi Hong Xiaodou Ba!,"Jul 10, 2020 to Sep 25, 2020",6 min. per ep.,Unknown,Making Animation
218,Qing Chi Hong Xiaodou Ba! Wai Zhuan: Mo Xiang Wang,3,Finished Airing,Historical,Unknown,"Comedy,Drama,fe,",ONA,1,#17753,#19219,N/A,273,Extra stories of Beanie's Daily.,"Jul 19, 2019 to Aug 5, 2019",8 min. per ep.,Unknown,Making Animation
219,Qing Lian Jian Xian Chuan,Unknown,Currently Airing,Martial Arts,Unknown,"Action,Adventure,Fantasy,",ONA,0,#17841,#19220,N/A,267,"Introduction: In the world of Cangyun, immortals and demons are constantly fighting against each other. Xu Changqing was born in Qinglian Sword Valley, and he wanted to be a sword fairy, but the good times didn't last long. The Ninth Demon General of Cangyue Palace invaded Qinglian Sword Valley. Grandpa Xu Changqing sacrificed. lost. Later, Kunlun Taibai Sword Immortal Qiu Wuya arrived, repelled the demon gate, and brought Xu Changqing and Mu Zixun to Kunlun. All the real people in Kunlun wanted to seize the Qinglian Emperor Sword, but Qiu Wuya stopped them. Xu Changqing awakened his celestial spirit ""Chaos Gathering Spirit Monument"", and was accepted as a disciple by Qiu Wuya. In the Immortal Sword Competition, Xu Changqing defeated Xia Qinghou to win the crown and was qualified to enter the forbidden area of ​​Kunlun. In order to find the fountain of immortality that could revive his grandfather, Xu Changqing chose to enter the dangerous forbidden area of ​​Kunlun.","Apr 23, 2023 to ?",Unknown,Unknown,"None found, add some"
220,Qing Ping Chuanshuo: Dao Tu,1,Finished Airing,Mythology,Unknown,"Fantasy,",ONA,0,#23521,#19221,N/A,44,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015,6 min.,Unknown,"None found, add some"
221,Qingchun Hao Shiguang,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#24461,#19222,N/A,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,24 min. per ep.,?,"None found, add some"
222,Qinggan Dongwuyuan,5,Finished Airing,Unknown,Unknown,"Comedy,Romance,",ONA,0,#24827,#19223,N/A,24,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2006 to 2008,30 sec. per ep.,Unknown,Guo Pengzi Studio
223,Qingqing Qi E Leyuan,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#24462,#19224,N/A,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,14 min. per ep.,?,"None found, add some"
224,Qingsong Shifen,35,Finished Airing,Unknown,Unknown,"Comedy,",TV,0,#24034,#19225,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,7 min. per ep.,?,"None found, add some"
225,Qingwa Wangguo,1,Finished Airing,Unknown,Kids,"Adventure,Sports,",Movie,1,#18647,#19226,N/A,219,"When the Frog King announces that the winner of the Froglympics will win the hand of his daughter, Princess Froglegs, in marriage, she runs away. Disguised as a commoner, Princess Froglegs befriends street vendor, Freddie, and begins training with him for the games--determined that she will win and thwart her Father's plans of marriage. Meanwhile, the villainous Serpent has ideas of his own to ruin the Froglympics and take over the kingdom. With a little luck, and a little help from their trusty Sidekick, Freddie and Princess Froglegs must save Frog Kingdom from the evil Serpent. 

(Source: Amazon.com)","Dec 28, 2013",1 hr. 28 min.,Unknown,"None found, add some"
226,Qingwa Wangguo: Bingdong Da Maoxian,1,Finished Airing,Unknown,Kids,"Adventure,",Movie,1,#18744,#19227,N/A,213,"For centuries, the Crystal Frog has protected the Frog Kingdom with its magic. When One-Eye plots to steal the artifact and rule the land, the Frog King asks Freddy and the Frog Princess to undertake a bold journey through forest, desert, river rapids, and icy caverns. But as the protectors arrive, it becomes clear that One-Eye may have led them into a trap.

(Source: Redbox)","Feb 19, 2016",1 hr. 27 min.,Unknown,"None found, add some"
227,Qingwa Wangzi,80,Finished Airing,Unknown,Kids,Unknown,TV,0,#23888,#19228,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Aug 2008 to ?,15 min. per ep.,?,"None found, add some"
228,Qingwa Wangzi Lixian Ji,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#21886,#19229,N/A,67,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 5, 2019",1 hr. 21 min.,Unknown,"None found, add some"
229,Qingwa Wangzi: Wa Wa Tanxian Dui,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#23827,#19230,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,11 min. per ep.,?,"None found, add some"
230,Qingwa Zongdongyuan,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#22940,#19231,N/A,51,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 30, 2016",1 hr. 12 min.,Unknown,"None found, add some"
231,Qingxiu Shanzhuang,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#23203,#19232,N/A,48,"Annie and her family are spending the holidays with an old aunt at a remote mountain village. For this city girl, the big adventure begins at The Ching-Hsiow Villa! Here she learns of the old aunt's love story during the Japanese colonial era, meets a magic raccoon, and makes friends with the local Native Taiwanese. Full of surprises - and some minor dangers, too! - this is an unforgettable vacation for Annie and her family.

(Source: Taiwan Cinema)",1997,1 hr.,Unknown,"None found, add some"
232,Qinhan Yingxiong Chuan,52,Finished Airing,Historical,Unknown,"Adventure,",TV,0,#22160,#19233,N/A,62,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 12, 2011 to 2011",25 min. per ep.,?,"None found, add some"
233,Qinhuangdao Chuanqi,52,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#23345,#19234,N/A,46,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2010 to ?,10 min. per ep.,?,"None found, add some"
234,Qinshou Chaoren,12,Finished Airing,Unknown,Kids,"Comedy,",ONA,0,#24243,#19235,N/A,39,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,6 min. per ep.,Unknown,"None found, add some"
235,QiQi KeKe Lixian Ji,210,Finished Airing,Historical,Kids,"Adventure,",TV,0,#22519,#19236,N/A,56,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 28, 2006 to ?",9 min. per ep.,?,"None found, add some"
236,QiQi KeKe Shuo Konglong,365,Finished Airing,Historical,Kids,"Adventure,",TV,0,#22385,#19237,N/A,58,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 7, 2009 to ?",10 min. per ep.,?,"None found, add some"
237,Qise Zhanji,52,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,0,#20764,#19238,N/A,96,"In the universe, where all living beings are robots, a Rainbow Planet is home to 7 countries that correspond to each colour of the rainbow. The planet has colourful dome around it protecting it from outside danger. Meanwhile, The Dark Planet controlled by the Black Hole King searches around finding, then feasting on other planets for energy. One day, the Dark Planet stumbles upon the Rainbow Planet, and tries to eat it, but cannot due to its dome, however the 7 countries on the Rainbow Planet are in world war. Unintentionally causing the dome to weaken, and the prince of the Dark Planet, Prince Zebra, knows about this weakness. Thus Prince Zebra taking on the mission to escalate the war quicker by being sent to the Rainbow Planet. Amongst the chaos of war, a young man named Fredo is gifted with powerful abilities, and wants to make peace with the countries. Uniting them against The Dark Planet.",Aug 2009 to 2009,15 min. per ep.,?,Creative Power Entertaining
238,Qishi Lu Wu Mai Zhi Cheng,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#22161,#19239,N/A,62,"After witnessing his mother's death, the boy has a breakdown and cannot remember his own name. One day, a girl finds the boy and brings him back to the City of Haze. Since then they've depended on each other.

(Source: IMDB)","Feb 10, 2017",14 min.,Unknown,"None found, add some"
239,Qiu Gazi,30,Finished Airing,Unknown,Kids,"Sports,",TV,0,#23637,#19240,N/A,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2007 to ?,5 min. per ep.,?,"None found, add some"
240,Qiu Pao Senlin,100,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22820,#19241,N/A,52,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Sep 2009 to ?,13 min. per ep.,?,"None found, add some"
241,Qiudao,1,Finished Airing,Unknown,Unknown,"Drama,Fantasy,Sports,",Movie,0,#21887,#19242,N/A,67,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 29, 2009",1 hr. 20 min.,Unknown,"None found, add some"
242,Qixiang Bai Wen,100,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23889,#19243,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2008 to ?,8 min. per ep.,?,"None found, add some"
243,Qiyi De Menggu Ma,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#22119,#19244,N/A,63,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1989,48 min.,Unknown,Shanghai Animation Film Studio
244,Qu Qu,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21607,#19245,N/A,72,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1982,24 min.,Unknown,Shanghai Animation Film Studio
245,Qu Yuan Huicui,247,Finished Airing,Unknown,Kids,"Comedy,",TV,0,#23828,#19246,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,10 min. per ep.,?,"None found, add some"
246,Quails,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#19436,#19247,N/A,174,Short animation by Mirai Mizue made with an iPad and McLaren's Workshop. Dedicated to Norman McLaren.,"Apr 15, 2013",5 min.,Unknown,"None found, add some"
247,Quanzhi Fashi: Q Ban Xiao Juchang,12,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#16933,#19248,N/A,331,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 9, 2016 to Dec 2, 2016",2 min. per ep.,Unknown,"None found, add some"
248,Quanzhi Fashi: Q Ban Xiao Juchang 2nd Season,12,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#17550,#19249,N/A,285,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 15, 2017 to Nov 24, 2017",2 min. per ep.,Unknown,"None found, add some"
249,Quefa Mingzi de Changsuo,1,Finished Airing,Unknown,Unknown,"ning,fe,Supernatural,",Movie,0,#19824,#19250,N/A,151,"It's a story about a life trying to find its name and identity. Through the journey of stray animals, we see the dark side of the city. It traps a lot of creatures, not only animals but also some of us.

(Source: IMDB)","Oct 15, 2015",5 min.,Unknown,"None found, add some"
250,Quiz de Manabu Pinocchio no Koutsuu Ansen,1,Finished Airing,Educational,Kids,Unknown,OVA,1,#19643,#19251,N/A,163,Pinocchio learns about traffic safety.,Not available,15 min.,Unknown,"None found, add some"
251,Quiz Tokiko-san,40,Finished Airing,Strategy Game,Unknown,"fe,",TV,0,#15749,#19252,N/A,427,"Tokiko-san got the job of making quizzes/brain-teasers/riddles for Chuukyou Television Broadcasting (a real TV station that airs the anime the fictional character works for). In particular: matchstick puzzles. The show focuses on her trying to make puzzles as well as her early life, family, personality that lead to her profession—particularly her compulsiveness for organization.","Jun 17, 2017 to Mar 31, 2018",2 min. per ep.,Summer 2017,"None found, add some"
252,"Ququ Bucai, Zaixia Yeguai 2nd Season",16,Currently Airing,Unknown,Unknown,"Action,Adventure,Comedy,Fantasy,",ONA,1,#14010,#19253,N/A,670,"The second season of Ququ Bucai, Zaixia Yeguai.","Jul 2, 2023 to ?",15 min. per ep.,Unknown,Kung Fu Frog Animation
253,Quwei Heshang,100,Finished Airing,Unknown,Kids,Unknown,TV,0,#24244,#19254,N/A,39,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,10 min. per ep.,?,"None found, add some"
254,Quwei San Shi Liu Ji,36,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#22040,#19255,N/A,64,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Sep 2010 to Dec 2010,14 min. per ep.,Fall 2010,"None found, add some"
255,Rabby CC: Carol de Xinling Shijie,25,Finished Airing,Unknown,Kids,"Fantasy,",ONA,0,#23522,#19256,N/A,44,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 9, 2015 to ?",3 min. per ep.,Unknown,"None found, add some"
256,Radio Wave,1,Finished Airing,Unknown,Unknown,"rde,",Movie,1,#19678,#19257,N/A,161,Numbers stations were prominently used during the Cold War. A boy was tuning the radio in the snow mountain and happened to tune the shortwave of codes.,Mar 2017,3 min.,Unknown,"None found, add some"
257,Railment,1,Finished Airing,Psychological,Unknown,"rde,",Movie,0,#24321,#19258,N/A,38,"Short film by Shunsaku Hayashi.

In a continuous scenery, his physical movement stays in the same position. The speed of the continuity and his movement have accelerated and gradually cause a distortion.

(Source: IMDB)",2017,9 min.,Unknown,"None found, add some"
258,Rain: Memory of Cloud. 1,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#18858,#19259,N/A,206,A psychedelic anime that starts with irregular ink bleeding and develops with increasing degree of chaos.,1996,4 min.,Unknown,"None found, add some"
259,Rainbow no Anime Bako,1,Finished Airing,Unknown,Kids,Unknown,Special,0,#18426,#19260,N/A,234,"A boy looks into a box and sees a rainbow kaleidoscope display. But every time the boy looks in, the images change.","Aug 17, 2006",5 min.,Unknown,"None found, add some"
260,Rainbow Ruby,26,Finished Airing,Mahou Shoujo,Kids,"Fantasy,",TV,0,#19162,#19261,N/A,189,"At Ruby's house, a small event related to the main plot of each episode occurs, before a red jewellery on the chest of Choco, Ruby's Teddy bear, flashes with a melody. Ruby then takes Choco to her room, and the two 'transport' themselves to the Rainbow Village. There, Ruby hears an explanation from Ling Ling, the mayor of Rainbow Village, and transforms herself using her Rainbow Roller into an appropriate clothing to solve problems. Each episode concludes, back home, with another small event.

(Source: AniDB)
","Mar 2, 2017 to Aug 25, 2017",24 min. per ep.,Spring 2017,"None found, add some"
261,Rainbow Ruby 2nd Season,26,Finished Airing,Mahou Shoujo,Kids,"Fantasy,",TV,0,#23346,#19262,N/A,46,The second season of Rainbow Ruby.,"Apr 2, 2020 to Jun 26, 2020",24 min. per ep.,Spring 2020,"None found, add some"
262,Rainbow Scene,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#19595,#19263,N/A,166,"A triple projection film where the projections are positioned side-by-side.

(Source: Collaborative Cataloging Japan)",1971,11 min.,Unknown,"None found, add some"
263,Rakudai Majo: Fuuka to Yami no Majo,1,Finished Airing,Unknown,Unknown,"Fantasy,",Movie,4,#9960,#19264,N/A,"2,561",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 31, 2023",1 hr.,Unknown,Production I.G
264,Rang Mengxiang Qifei,104,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23829,#19265,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,12 min. per ep.,?,"None found, add some"
265,Rang Xiangxiang Fei,300,Finished Airing,Unknown,Kids,Unknown,TV,0,#24035,#19266,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2011 to ?,5 min. per ep.,?,"None found, add some"
266,Ranpou,21,Finished Airing,Unknown,Unknown,"Comedy,",TV,0,#14805,#19267,N/A,531,"TV anime adaptation of Masatoshi Uchizaki's gag comedy manga ""Ranpou"".

Mild-mannered Japanese kid Rampou is kidnapped by aliens whose UFO-based experiments turn him into a warp boy who truly believes that he can do anything.

(Source: The Anime Encyclopedia)","Apr 5, 1984 to Sep 20, 1984",25 min. per ep.,Spring 1984,Tsuchida Productions
267,Ranshao de Shucai,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23638,#19268,N/A,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2014 to 2015,8 min. per ep.,?,"None found, add some"
268,Ranshao de Shucai: Jiayuan Baowei Zhan,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23890,#19269,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015,8 min. per ep.,?,"None found, add some"
269,Ranshao de Shucai: Shenqi Dalu,26,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23830,#19270,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015 to ?,13 min. per ep.,?,"None found, add some"
270,Rappa,1,Finished Airing,Unknown,Unknown,"Action,",Movie,0,#24036,#19271,N/A,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2014,5 min.,Unknown,"None found, add some"
271,Rasen Meikyuu,1,Finished Airing,Music,Unknown,"rde,",Movie,0,#21524,#19272,N/A,73,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1982,2 min.,Unknown,"None found, add some"
272,RE:Map,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#18884,#19273,N/A,205,Kikuchi wants to redo life. A self-development story with the help of a cat and a strange doll to help Kikuchi remind him of something during a time slip.,"Aug 29, 2008",10 min.,Unknown,"None found, add some"
273,Real Koke-kun,1,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#18753,#19274,N/A,212,"KOKE-kun is a merchandise franchise of eight cartoon characters that each represent a real species of moss. To promote the brand, the Real Koke-kun initiative was born, where flash mobs dressed as the main green moss character would appear around Japan. During this time, an animated version of Real Koke-kun was created by Takashi Taniguchi.","Dec 15, 2013",1 min.,Unknown,"None found, add some"
274,Rebirth: Yuu vs. Great-O-Khan,2,Finished Airing,Strategy Game,Unknown,"Comedy,Sports,",ONA,0,#20565,#19275,N/A,108,A two-part web exclusive collaboration between Rebirth and the New Japan Pro-Wrestling promotion.,"Jun 15, 2022 to Jul 16, 2022",3 min. per ep.,Unknown,LIDENFILMS Osaka Studio
275,Recola,Unknown,Currently Airing,Unknown,Kids,"fe,",TV,0,#19619,#19276,N/A,164,A stop-motion series about Recola who creatively recycles materials to solve everyday problems.,"Sep 28, 2020 to ?",5 min.,Fall 2020,"None found, add some"
276,Red Balloon,1,Finished Airing,Unknown,Unknown,"fe,",Movie,0,#23245,#19277,N/A,47,"A girl living in a city day after day, but something different is happening...

(Source: Vimeo)","May 11, 2017",3 min.,Unknown,"None found, add some"
277,Redai Fuyan,1,Finished Airing,Unknown,Unknown,"rde,Drama,",Movie,0,#18995,#19278,N/A,200,"The film is inspired by the costumes of folk art performers at Taiwan's ceremonial festivals. Adapted from the Southeast Asian folktale The Mousedeer Crosses River, it integrates similar folktale narratives from different countries to create animated puppet dancers.

(Source: Goldenhorse)","Nov 2, 2022",17 min.,Unknown,"None found, add some"
278,Refrain,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#22984,#19279,N/A,50,An educational short film about paint thinner abuse. It was directed by Umanosuke Iida.,1993,23 min.,Unknown,"None found, add some"
279,Regalia: The Three Sacred Stars Recaps,2,Finished Airing,Mecha,Unknown,"Action,Sci-Fi,",Special,0,#14375,#19280,N/A,601,Recap episodes of Regalia: The Three Sacred Stars narrated by Kaede Hondo.,"Aug 15, 2016 to Aug 22, 2016",23 min. per ep.,Unknown,Actas
280,Reizouko no Tsukenosuke!,Unknown,Currently Airing,Parody,Kids,"Comedy,",TV,0,#17391,#19281,N/A,296,A gag anime about foods in a refrigerator. The anime airs within the Oha Suta children's morning TV program and will receive a simultaneous manga serialization by Kazumata Oguri.,"Oct 1, 2018 to ?",1 min.,Fall 2018,"None found, add some"
281,Renao Yijia,200,Finished Airing,Unknown,Kids,Unknown,TV,0,#22487,#19282,N/A,57,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2011 to ?,13 min. per ep.,?,"None found, add some"
282,Renge Jiaoyu Donghua,64,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24463,#19283,N/A,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,3 min. per ep.,Unknown,"None found, add some"
283,Renlei Bowuguan,36,Finished Airing,Unknown,Unknown,"Comedy,fe,",ONA,0,#16102,#19284,N/A,393,"After the end of the world, there is a mysterious museum left in the world. No one knows where the collection came from. Are these seemingly funny ""historical relics"" proof of the existence of real humans?

(Source: bilibili, translated)","Aug 25, 2020 to Nov 10, 2020",1 min. per ep.,Unknown,Haoliners Animation League
284,Rennyo Monogatari,1,Finished Airing,Historical,Unknown,"Drama,",Movie,0,#14584,#19285,N/A,565,"A dramatization based on the novel ""The Story of Rennyo"" by Hiroyuki Itsuki.","Apr 25, 1998",1 hr. 26 min.,Unknown,Toei Animation
285,Rennyo to Sono Haha,1,Finished Airing,Historical,Unknown,Unknown,Movie,0,#15404,#19286,N/A,458,"Rennyo was the key figure responsible for the restoration of Shin Buddhism in Japan, in particular the Honganji lineage, during a slump in its fortunes during the Middle Ages. According to legend, his motivation was a pivotal childhood incident at the age of just six when his mother summoned him and informed him of his destiny to revive the fortunes of the Honganji school to which he was the next in line. She then mysteriously disappeared from the temple. Taking her words to heart, from a background of great poverty and hardship, at the age of 16 he set out to spread the word across the land. 
","Oct 7, 1981",1 hr. 33 min.,Unknown,"None found, add some"
286,Renshen Wangguo,52,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#22704,#19287,N/A,54,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1997,12 min. per ep.,?,Shanghai Animation Film Studio
287,Renshen Wawa,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21467,#19288,N/A,74,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1962,26 min.,Unknown,Shanghai Animation Film Studio
288,Renwu Dashi,6,Finished Airing,Unknown,Unknown,"Action,Adventure,Fantasy,",ONA,0,#17040,#19289,N/A,323,"This is an adventure story about Ah Shu and Ah Lang. Ah Shu is the executor of the mission, and Ah Lang is the intermediary of the ""Task Association,"" specifically looking for tasks for Ah Rat. While the two were constantly completing various difficult tasks, Ah Shu revealed his yearning for something indescribable – ""The Sea of ​​Stars""; while Ah Lang was also looking for clues to the disappearance of the family during various tasks. The two learned from the mission that in addition to the present world, there is an ""upper world,"" and various signs indicate that Ah Shu's yearning and the clues Ah Lang is looking for point directly to the ""upper world,"" even ""more upper world.""

Through their continuous adventures, they gradually learned that no matter which world, they cannot escape the fate of the tipping point of entropy.

(Source: bilibili, translated)","Aug 3, 2020 to Sep 12, 2020",16 min. per ep.,Unknown,1IN
289,Renyu Ruqin,1,Finished Airing,Unknown,Unknown,"Horror,Supernatural,",ONA,0,#21888,#19290,N/A,67,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 29, 2016",7 min.,Unknown,"None found, add some"
290,Renyu Xiao Denglong,92,Finished Airing,Unknown,Kids,Unknown,TV,0,#24322,#19291,N/A,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,13 min. per ep.,?,"None found, add some"
291,Renzhe Meng Jian Chuan,1,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#22586,#19292,N/A,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 24, 2015",8 min.,Unknown,"None found, add some"
292,Represent Chikyuu Collab Anime,2,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#19568,#19293,N/A,167,Animated web videos by Takashi Taniguchi for the music and YouTuber group Represent Chikyuu.,"Mar 5, 2019 to Aug 19, 2019",3 min. per ep.,Unknown,"None found, add some"
293,Rescue Q-tai no Katsuyaku,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#20210,#19294,N/A,129,An educational anime teaching fire prevention safety and exploring all the roles firefighters have.,Not available,15 min.,Unknown,"None found, add some"
294,Rescue Tayo,10,Finished Airing,Unknown,Kids,Unknown,ONA,0,#21295,#19295,N/A,78,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Sep 2022,2 min. per ep.,Unknown,"None found, add some"
295,Restart,1,Finished Airing,Music,Unknown,"rde,",Movie,0,#24464,#19296,N/A,37,Avant garde computer animated work exhibited internationally by Chinese artist Miao Xiaochun.,2010,14 min.,Unknown,"None found, add some"
296,Revbahaf Wang-gug Jaegeon-soelgi,26,Finished Airing,Unknown,Unknown,"Comedy,Drama,",TV,1,#13640,#19297,N/A,758,"Three people are hiding out in a cabin by the foothills.  Van is the prince from the now-defunct Revbahaf Kingdom, Kona – his hand maiden, and Sian – his philosopher and tutor.  Chased by enemies, these three individuals earn the kindness of Aaron, who feeds them at the cabin.  By helping out with Aaron’s chores, the former royal family learns to live a peaceful life getting by, rather than plotting a revenge on the neighboring country which invaded them. Together they try to rebuild the Kingdom of Revbahaf. 

(Source: Manhwa101)","May 21, 2007 to Nov 26, 2007",20 min. per ep.,Spring 2007,"None found, add some"
