,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
212,Ai City,1,Finished Airing,Super Power,Unknown,"Action,Sci-Fi,",Movie,15,#7189,#10213,5.68,"6,593","It's sometime in the future and the story starts off with Kei and Ai running for their lives. Ai is a little girl who holds a terrible secret which could destroy the current world. The world is now populated by Headmeters, people who have psychic powers and their strength is shown on their forehead when they fight. However, Kei was an experimental subject and his strength never went above level 5 while other surpasses his ability effortlessly. While escaping, when in desperate moments, Kei could increase his ability to infinity when Ai is in trouble.

The one who's after her have a deep secret, aided by a small dwarflike man living in a robotic suit. Eventually Ai is captured and Kei, a sherlock holmes detective and another Headmeter who was converted to the good side when Kei unleashed his horrible powers through Ai must go and rescue her.

Together they must save Ai and the secret which she holds. What is the secret of Ai? Who is she?

(Source: AniDB)","Jul 26, 1986",1 hr. 26 min.,Unknown,"AIC,       Magic Bus,       Ashi Productions"
213,Babel Nisei (2001),13,Finished Airing,Unknown,Shounen,"Action,Adventure,Mystery,Sci-Fi,Supernatural,",TV,2,#8952,#10214,5.68,"3,651","Life seems simple for Kouichi, a young student, until he learns that he is the reincarnation of an alien protector who crashed onto the mantle of responsibility as ""defender of the Earth,"" Kouichi/Babel teams up with a trio of super-powered alien companions to battle the the dark forces of an evil cult leader. The war to save humanity takes Babel from the deserts of southern Asia to the upper east side of Manhattan and ultimately to a final showdown with ""the master"" in a hidden base nestled in the Swiss Alps. The action is fast-paced and deadly. The fate of the world rests in the ability of this courageous youth to tame his latent psychic power and use it to defeat the enemies of mankind.

(Source: AnimeNfo)","Oct 5, 2001 to Dec 28, 2001",24 min. per ep.,Fall 2001,Vega Entertainment
214,Bakumatsu Crisis,12,Finished Airing,Unknown,Unknown,"Action,",TV,16,#5635,#10215,5.68,"12,024","The Bakumatsu was an era in which the souls of young men burned with anxiety for their country's future. Takasugi Shinsaku, a soldier of fortune from Choshu, sneaks aboard a government ship with his comrade Katsura Kogorou in search of a mysterious ""timepiece"" with the power to manipulate time that he fears the government wishes to keep for themselves. Rather than allow such power to fall into the wrong hands, Takasugi plans to destroy the artifact, but having obtained it, the artifact is quickly stolen, forcing the pair to follow the mysterious thief to the seat of government in Kyoto. However, when they arrive in the capital, they discover that the government has been overthrown and the deity Susanoo now reigns in its place. The streets of the city and the people in them are much different than Takasugi and Katsura remembered. The times may have changed but their mission hasn't - Takasugi and Katsura resolve to reset time and save their nation from the nefarious forces trying to hijack it.

(Source: Tokyo Otaku Mode)","Apr 5, 2019 to Jun 21, 2019",24 min. per ep.,Spring 2019,Studio Deen
215,Boogiepop Dengeki Bunko CMs,2,Finished Airing,Psychological,Unknown,"Suspense,",Special,0,#16316,#10216,5.68,376,Commercials made to promote release of Boogiepop novels. They are fully animated and use Kouji Ogata's character designs.,1999,30 sec. per ep.,Unknown,"None found, add some"
216,Chiruri,1,Finished Airing,Unknown,Unknown,"Drama,",ONA,0,#13039,#10217,5.68,904,"The story of a boy and a girl who try to find the one thing that matters. Independent film by Kenji Kawasaki, with accompanying music by Kai Shiono.","Sep 29, 2011",8 min.,Unknown,"None found, add some"
217,Cosplay Complex: Extra Identification,1,Finished Airing,Unknown,Unknown,"Comedy,",OVA,1,#9460,#10218,5.68,"3,078",The Extra Identification episode will allow you to match the different costumes in the series to the anime series they are from.,"Jul 3, 2004",5 min.,Unknown,TNK
218,Duel Masters Movie 1: Yami no Shiro no Maryuuou,1,Finished Airing,Strategy Game,Kids,"Adventure,Fantasy,",Movie,2,#11706,#10219,5.68,"1,400","No synopsis has been added for this series yet.

Click here to update this information.","Mar 12, 2005",45 min.,Unknown,"None found, add some"
219,Fuuun Ishin Dai☆Shogun,12,Finished Airing,Unknown,Unknown,"Action,",TV,27,#4062,#10220,5.68,"26,579","In the late Edo period, Japan had experienced an unprecedented crisis by Kurofune (Black Ships), the ships from foreign countries. But a giant robot called Onigami, which has existed since ancient time, dispelled the Kurofune ships and the exclusion of foreigners was accomplished. The story begins in Japan where Meiji restoration in 1868 didn't happen. The tagline says, ""I can be the greatest man in the world, because I am a virgin!!""

(Source: Crunchyroll)","Apr 10, 2014 to Jun 26, 2014",24 min. per ep.,Spring 2014,"J.C.Staff,       A.C.G.T."
220,Guiying Yu Li Shi Zhentan Shiwusuo,1,Finished Airing,Unknown,Unknown,"Comedy,Mystery,",ONA,0,#15434,#10221,5.68,456,A short film created by the director of Li Shi Zhentan Shiwusuo: A Day in Lungmen for the Arknights 2022 Spring Festival Gala.,"Jan 23, 2022",4 min.,Unknown,Gravity Well
221,Hisui Kobanashi,2,Finished Airing,Unknown,Kids,"Comedy,",ONA,0,#15699,#10222,5.68,431,"It's said that Hisuian Voltorb has a friendly personality...but it frequently shocks nearby Pokémon when it gets excited. 
See what happens when Hisuian Voltorb gets carried away!

(Source: Official YouTube Channel)","Dec 10, 2021 to Dec 14, 2021",1 min. per ep.,Unknown,"None found, add some"
222,Honoo no Alpenrose: Ai no Symphony Ongaku-hen,1,Finished Airing,Unknown,Shoujo,"Drama,Romance,",OVA,0,#14925,#10223,5.68,515,A music-video style recap OVA. This release covers episode 12-20 and is with classical music entirely except for one song right before the credits. The beginning also has a unique frosted boarder frame around the video that changes designs which was not present in the the first music recap nor in the original anime.,Not available,29 min.,Unknown,Tatsunoko Production
223,Hunter,1,Finished Airing,Psychological,Unknown,"rde,Horror,",Movie,0,#17327,#10224,5.68,302,Hunter is looking for Gossip every night. A short animated film by Ryoji Yamada.,"Sep 14, 2017",8 min.,Unknown,"None found, add some"
224,Isekai Shoukan wa Nidome desu,12,Finished Airing,Unknown,Unknown,"Adventure,Comedy,Fantasy,Romance,",TV,711,#1731,#10225,5.68,"118,562","There was once a man who was summoned to another world, and saved it. Of course, he became too popular there, and turned into an isekai-normie. However, that man fell into a ""trap"" and was forcibly returned to his original world. Moreover, he had to start over as a baby!

This is the story of the way-too-fantastic ex-hero who lived as a gloomy high-schooler, as he gets summoned once again to that same other world in a very unexpected development! 

(Source: Coolmic, edited)","Apr 9, 2023 to Jun 25, 2023",23 min. per ep.,Spring 2023,Studio Elle
225,Kaitei Sanman Mile,1,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",Movie,1,#12978,#10226,5.68,917,"Returning home from an ocean trip, young Isamu meets the beautiful sea-dweller Angel on a volcanic island. Attacked by a fiery dragon, Isamu and Angel escape on the observation boat See Through, and Angel invites Isamu to see her undersea kingdom of Atlas.

(Source: AniDB)","Jul 19, 1970",59 min.,Unknown,Toei Animation
226,"Kanojo, Okarishimasu 2nd Season: Date Movie",12,Finished Airing,Unknown,Unknown,"Comedy,Romance,",ONA,21,#7568,#10227,5.68,"5,800","Date movie shorts posted on the official Twitter account and later included on Blu-ray volumes of Kanojo, Okarishimasu 2nd Season.","May 25, 2022 to Sep 25, 2022",1 min. per ep.,Unknown,AQUA ARIS
227,11-gatsu Umare no Otokonoko no Tame ni.,1,Finished Airing,Unknown,Unknown,"fe,",Movie,1,#17846,#10228,5.67,267,"A short stop motion animation from Takeshi Yashiro, in which a small surprise is given to a boy on the morning of the first snow.",2012,3 min.,Unknown,"None found, add some"
228,Backkom 2,52,Finished Airing,Unknown,Kids,"Comedy,",TV,1,#13198,#10229,5.67,862,The continuation of the previous season with more of a focus on the female penguin Backkom fancies (even though she has a boyfriend).,2007,4 min. per ep.,?,RG Animation Studios
229,Bobunemimimmi Specials,2,Finished Airing,Parody,Unknown,"rde,Comedy,",Special,5,#9696,#10230,5.67,"2,826","The official website for the Pop Team Epic anime announced on Monday that the series' Bobunemimimmi (Bob Epic Team) segments will be compiled into a standalone Blu-ray Disc release. The release will include all 22 previously released segments by the production team AC-bu, plus two new segments, a ""high speed kamishibai (paper theater) collection"" of the ""Hellshake Yano"" segment, and original stickers.

(Source: ANN)","Sep 15, 2018",1 min. per ep.,Unknown,"None found, add some"
230,Bounty Hunter: The Hard,1,Finished Airing,Detective,Unknown,"Action,",OVA,0,#11478,#10231,5.67,"1,510","The story of ""Hard"", a bounty hunter living in New-York and seeking revenge.","May 1, 1996",48 min.,Unknown,J.C.Staff
231,Calm,1,Finished Airing,Music,Unknown,"rde,",Movie,6,#11080,#10232,5.67,"1,769",Short animation by Ryu Kato.,2007,7 min.,Unknown,"None found, add some"
232,Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu,5,Finished Airing,Unknown,Seinen,"Sci-Fi,",Special,9,#5796,#10233,5.67,"11,248",Short specials included in the Blu-ray releases of Dimension W.,"Mar 25, 2016 to Aug 26, 2016",3 min. per ep.,Unknown,Studio 3Hz
233,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai da yo!!,1,Finished Airing,Gag Humor,Shounen,"Comedy,Sci-Fi,",Special,0,#12399,#10234,5.67,"1,099",A special episode aired between episode 72 and 73 of Dr. Slump 2.,"Sep 15, 1999",24 min.,Unknown,Toei Animation
234,Eko Eko Azarak,1,Finished Airing,Unknown,Unknown,"Fantasy,Horror,",OVA,1,#13594,#10235,5.67,766, The worried owner of a luxury hotel hires high school student Kuroi Misa who has experience with necromancy. The reason is that a series of suicides carried out by guests have taken place in the garden which was once a place of execution. She agrees to use her knowledge of the black arts but demands  a fee of ten million yen. ,"Jan 30, 2007",24 min.,Unknown,Toei Animation
235,Fairy Tail x Mameshiba,1,Finished Airing,Unknown,Shounen,"Comedy,",ONA,12,#7919,#10236,5.67,"5,231",Special collaborarion between Fairy Tail and Mameshiba.,"Apr 12, 2019",1 min.,Unknown,"None found, add some"
236,Fire Emblem Heroes - Book IV Ending Movie,1,Finished Airing,Unknown,Unknown,"Action,Drama,Supernatural,Suspense,",Special,0,#18029,#10237,5.67,256,A short mini movie meant to celebrate the ending of Fire Emblem Heroes's Book Four and tease Book 5.,"Nov 26, 2020",2 min.,Unknown,"None found, add some"
237,Genji,2,Finished Airing,Unknown,Unknown,"Romance,",OVA,2,#12289,#10238,5.67,"1,142","Time-traveling lovers Katsumi and Sakura find themselves in the midst of Japan's medieval civil war between the Heike and Genji clans.

(Source: AniDB)","May 21, 1992 to Oct 10, 1992",45 min. per ep.,Unknown,J.C.Staff
238,Ghibli ga Ippai Special Short Short,10,Finished Airing,Unknown,Unknown,"fe,",Special,1,#10172,#10239,5.67,"2,385",A DVD release with a collection of commercials and TV spots produced by Studio Ghibli or its subsidiary Studio Kajino between the years 2000 and 2005.,"Nov 16, 2005",1 min. per ep.,Unknown,Studio Ghibli
239,Ghost Messenger Movie,1,Finished Airing,Unknown,Unknown,"Action,Supernatural,",Movie,0,#12259,#10240,5.67,"1,156","In this anime fantasy, Kanglim is a 5th grade Ghost Messenger on a supernatural mission. When he finds himself trapped in a Soul Phone, Kanglim, who has the power to see mystical spirits, must successfully capture one of them to free himself from the trap.

The feature film is primarily a re-cut of the first two episodes of the OVA.

(Source: TubiTV)","May 22, 2014",1 hr. 18 min.,Unknown,Studio Animal
240,God Eater Reso Nantoka Gekijou: Nagerareta Shokupan,1,Finished Airing,Unknown,Unknown,"Fantasy,Sci-Fi,",Special,2,#7561,#10241,5.67,"5,808","Short anime inspired by the iOS and Android mobile game God Eater Resonant Ops.

Introduces the characters through their first day of school. Resonant Ops continues the story of God Eater 2 Rage Burst, which in turn is a sequel to God Eater Burst, and is set 4 years after the latter's story, moving the setting ""at long last"" toward the Fenrir Headquarters in the year 2078.","Mar 24, 2018",7 min.,Unknown,"Passione,       Creators in Pack"
241,Heroes,5,Finished Airing,Historical,Unknown,"Sports,",ONA,1,#16641,#10242,5.67,352,"Follow the adventures of Mao, a Japanese teenager and aspiring runner, as she travels back to ancient Greece to learn about the Olympic Games.

(Source: olympics.com)","Apr 14, 2021",5 min. per ep.,Unknown,"None found, add some"
242,Idol Jihen,12,Finished Airing,Unknown,Unknown,Unknown,TV,18,#5295,#10243,5.67,"14,084","Increasing income divide, creeping environmental pollution, unsolvable waste issues, childcare waiting lists being discussed without those concerned, repeated corruption… The government, smeared by vested interests, can't do a thing against the many problems and sources of discontent. It's in this situation, with Japan cornered with no way out, that idols rise up to save the day!

The Heroine Party, Sunlight Party, Starlight Party, Bishoujo Party, Wakaba Party, Subculture New Party, and SOS Party. From these seven idol political parties, the idols who have become National Diet members and representatives for each prefecture will smash through the sense of stagnation covering Japan using the power of song and dance! They'll bring back the smiling faces of the people, and wrap Japan in a glittering aura!!

(Source: Honeyfeed)","Jan 8, 2017 to Mar 26, 2017",23 min. per ep.,Winter 2017,"MAPPA,       Studio VOLN"
243,It's My Life,1,Finished Airing,Unknown,Unknown,"Comedy,Fantasy,",OVA,10,#6571,#10244,5.67,"8,246","Based on a fantasy manga by Narita Imomushi.

Astra Ludger Doomsday, former captain of the royal knights has finally achieved his dearest wish: To retire and use his savings to get his very own house. But not long after finally arriving at his sanctuary, a young girl crash-lands into his house. The girl is an apprentice witch and seems to mistake Astra for someone else.

(Source: M-U)","Jan 30, 2019",14 min.,Unknown,Creators in Pack
244,Joshikousei Nobunaga-chan!!,10,Finished Airing,Unknown,Unknown,"Comedy,Ecchi,",ONA,1,#11708,#10245,5.67,"1,401","The 16th-century shogun Oda Nobunaga wakes up in a high school girl's body.

","Aug 12, 2010 to Feb 10, 2012",4 min. per ep.,Unknown,"WAO World,       MooGoo,       Studio Ranmaru"
245,Kagaku na Yatsura,1,Finished Airing,School,Seinen,"Comedy,Romance,Sci-Fi,Ecchi,",OVA,136,#4057,#10246,5.67,"26,667","Choosing which high school club to join can be a daunting task. After all, there are only so many hours in the day, not to mention the power struggle between cyborgs and part canine-females. At least, that's the conundrum that Haruki Komaba finds himself trapped in.

Airi Kuze is a mechanical science master with a crush on Haruki. Ayana Hizuki is a half-dog, half-girl chemical science master who's also fond of Haruki. Unfortunately for Haruki, he accidentally promised to join both clubs and finds himself in the middle of a fierce battle for his membership and, if Airi has anything to say about it, his hand in marriage.

As if things weren't complicated enough, Ayana's perverted older sister Touko has decided to intervene on her younger sibling's behalf, bringing her own brand of sexually charged chemical science into the mix. Haruki's going to have a difficult time deciding on a club. If the girls don't end up tearing each other apart first, that is.","Feb 20, 2013",25 min.,Unknown,Hoods Entertainment
246,Sukima no Kuni no Polta,13,Finished Airing,Unknown,Unknown,"Fantasy,",TV,2,#15319,#10247,5.67,468,"This is a story about a country of ""Sukima"", a tranquil country that is in between the worlds. 

Porta, the hero in this story leisurely delivers parcels for everyone in town, riding on Robaroba, his partner. 

Will Porta be able to deliver important parcels safely? Zouzou, Kabakaba and variety of other characters are expected to be in the story. 

This is the first original animation of Ryoji Arai, the winner of Astrid Lindgren Award.
","Sep 15, 2005 to Jul 19, 2007",5 min. per ep.,Fall 2005,"None found, add some"
247,The Legend of Heroes: Sen no Kiseki - Northern War,12,Finished Airing,Military,Unknown,"Action,Fantasy,",TV,121,#3701,#10248,5.67,"32,214","For many years following the North Ambrian Disaster, North Ambria has been known as the poorest region in Zemuria. After the state suffered a major loss due to the mysterious Salt Pale turning citizens and buildings into salt, the economy has never truly recovered. Out of necessity to secure foreign investment for the state, the former state military has turned into a group of mercenaries known as the Northern Jaegers.

Wishing to join the largest group of mercenaries on the continent, Lavian ""Lavi"" Winslet, a promising rookie, enlists with the Northern Jaegers. Although she has only been with them for half a year, the reserved but capable Lavi Winslet is well respected by her peers. When Lavi and her team are tasked with gathering information regarding the Imperial Hero of Erebonia—a new threat to the state—she discovers that there may be more to the continent's intricate politics than meets the eye.

[Written by MAL Rewrite]","Jan 8, 2023 to Mar 26, 2023",23 min. per ep.,Winter 2023,Tatsunoko Production
248,The Siamese: First Mission,1,Finished Airing,Unknown,Unknown,"Action,",Movie,1,#14421,#10249,5.67,594,"Jun and Naomi are a pair of two attractive women who both work as radio station DJs by day, but when night falls they are elite counter-terrorism agents under the code name The Siamese Cats.

(Source: ANN)


","Oct 6, 2001",1 hr. 30 min.,Unknown,"None found, add some"
249,Tonari no 801-chan R,1,Finished Airing,Music,Unknown,"Comedy,",OVA,0,#9370,#10250,5.67,"3,171","A 90 second anime adaptation of the original Tonari no 801-chan manga about a 28 year-old salaryman otaku who has a 22 year-old co-worker girlfriend who is a fujoshi, or female otaku obsessed with yaoi. 

","Sep 10, 2009",1 min.,Unknown,A-1 Pictures
250,Toukiden: The Age of Demons - Introduction,1,Finished Airing,Mythology,Unknown,"Action,",Special,0,#12225,#10251,5.67,"1,169","Two siblings are running away from demons which attacked their village. Just when they are cornered, a mysterious female fighter appears and slays the demons. This female fighter turns out to be a Slayer, a demon that fights other demons and is part of a village of Slayers.","Jun 26, 2013",4 min.,Unknown,Studio 4°C
251,Towel Story,4,Finished Airing,Unknown,Unknown,"fe,",ONA,1,#15094,#10252,5.67,495,Sentimental commercials involving towels told in a cyclic manner.,"Aug 24, 2011 to Jun 3, 2013",2 min. per ep.,Unknown,Pops Inc.
252,Transformers Zone,1,Finished Airing,Mecha,Unknown,"Sci-Fi,",OVA,1,#10666,#10253,5.67,"2,044","In the distant future, an evil entity known as Violenjiger resurrects nine of the most feared generals in Destron history. While saving some inhabitants of a planet destroyed by these Destrons, Cybertron leader Victory Saber is seriously damaged. The leadership of the Cybertron forces is passed on to the heroic robot Dai-Atlas. Together with Sonic Bomber, Dai-Atlas must protect a mysterious crystal on Earth known as the ""Zodiac"" from falling into the hands of Violenjiger. 

(Source: ANN)","Jul 21, 1990",23 min.,Unknown,Toei Animation
253,Valhait Rising: Kandou e.,1,Finished Airing,Strategy Game,Unknown,"Action,Adventure,Fantasy,",ONA,0,#14942,#10254,5.67,513,Studio Colorido's promotional video for BANDAI NAMCO Online's mobile RPG VALHAIT RISING.,"Jul 6, 2016",2 min.,Unknown,Studio Colorido
254,Xi Yangyang Yu Hui Tailang: Yang Nian Xi Yangyang,1,Finished Airing,Unknown,Kids,"Adventure,Comedy,",Movie,0,#17191,#10255,5.67,312,"In Green Green Pastures, there exists a much loved legend about valiant dragon-slayers who lived in the Stone Age. Having grown up listening to stories about their awe-inspiring adventures, Pleasant Goat and Fatty Goat have always wanted to become dragon slayers themselves. While trying to make this dream come true, Fatty Goat inadvertently switches bodies with Big Big Wolf, and the two, along with Pleasant Goat, soon find themselves transported back to the Stone Age. When an evil dragon appears and threatens Stone Age Green Green Pastures, Fatty Goat, Big Big Wolf and Pleasant Goat must rise up to the dragon-slaying challenge. 

(Source: YesAsia)","Jan 31, 2015",1 hr. 26 min.,Unknown,"None found, add some"
255,Yonhyaku-nijuu Renpai Girl,1,Finished Airing,School,Unknown,"Comedy,Romance,",ONA,10,#7571,#10256,5.67,"5,793","Promotion video for Naruto Kiriyama's light novel Yonhyakunijuu Renpai Girl, commissioned by Enterbrain after Kiriyama won the 14th Entertainment Awards Grand Prize (Entame Taishou) from the publisher's light novel department.","Jan 25, 2013",2 min.,Unknown,Trigger
256,Kaze no Matasaburou,1,Finished Airing,Unknown,Kids,"Fantasy,fe,",OVA,0,#11817,#10257,5.67,"1,351","A foreign transfer student from the city arrives one day in a Japanese country town. Enchanted by his air of mystery, his classmates nickname him ""Matasaburou the Wind Imp"" after a local legend. Eventually they become friends and spend many days playing in the countryside. One windy day, Matasaburou returns to the city, leaving his classmates to speculate that he really was Matasaburou the Wind Imp and that he flew away on the wind.","Aug 20, 1988",29 min.,Unknown,Madhouse
257,Kick-Flight,1,Finished Airing,Unknown,Unknown,Unknown,ONA,4,#13721,#10258,5.67,737,"A promotional video for the smartphone game Kick-Flight featuring the song ""Flyers"" by KANA-BOON.","Jun 4, 2019",1 min.,Unknown,MAPPA
258,Kiss wa Hitomi ni Shite,1,Finished Airing,Unknown,Shoujo,"Drama,Romance,",OVA,0,#11568,#10259,5.67,"1,471","High school student Morisato Ibuki has a startling dream about kissing a prince on a white horse. The next day, the prince from her dream, Ebisu Naoto, shows up as a transfer student at her school and a guest at her house. He had indeed kissed her, in an attempt to wake her up in the morning, although he claims that she kissed him. Ibuki is smitten with Naoto, but he seems to have other commitments, to American football and to a mysterious girl called Kawahara Izumi. Meanwhile, Nitta, a shy boy in Ibuki's class, has a crush on her. Will true love eventually find a way?

(Source: Orphan Fansubs)","Aug 27, 1993",31 min.,Unknown,Madhouse
259,Kizuna (Special),1,Finished Airing,Unknown,Unknown,"Drama,Romance,fe,",Special,2,#13107,#10260,5.67,886,Short animation by Tekken.,2012,1 min.,Unknown,"None found, add some"
260,Kowarekake no Orgel: Manner Movie,1,Finished Airing,Unknown,Unknown,"Comedy,",Movie,0,#14808,#10261,5.67,530,"A short manner movie where Flower explains that it's illegal to record movies from the cinema with a handycam, etc...

(Source: AniDB)
","Sep 11, 2010",1 min.,Unknown,Actas
261,Nanjamo no Aibou wa Nanimono nanja!? (Donna Monja TV),2,Finished Airing,Unknown,Kids,Unknown,ONA,0,#15281,#10262,5.67,472,"Digital influencer, streamer, and Gym Leader Nanjamo introduces herself and asks the audience to guess what her partner Pokémon is.","Oct 12, 2022 to Oct 14, 2022",3 min. per ep.,Unknown,"None found, add some"
262,One Room: Second Season Special,1,Finished Airing,Unknown,Unknown,"Ecchi,",Special,5,#6119,#10263,5.67,"9,840",One Room 2nd Season  special included on the BD release of the main show. It follows bedroom 'role play' scenarios you have with the girls and dream scenarios you have while asleep near the girls. ,"Nov 30, 2018",11 min.,Unknown,Zero-G
263,Oshare Majo Love and Berry: Shiawase no Mahou,1,Finished Airing,Unknown,Unknown,Unknown,Movie,2,#12946,#10264,5.67,925,"A movie based on the popular fashion card and arcade dance game aimed at young girls. The movie features the magical Princesses Love and Berry, who posess Fashion Magic. While Love and Berry are best friends, they become rivals for attention when they're on the dance floor.

(Source: Wikipedia)","Mar 21, 2007",51 min.,Unknown,TMS Entertainment
264,Samurai Mac,1,Finished Airing,Unknown,Unknown,"Gourmet,Suspense,",Special,1,#15204,#10265,5.67,481,"Commercial for the Samurai Mac burger in McDonald's Japan, as a collaboration with manga artist Tetsuo Hara.","Dec 26, 2022",55 sec.,Unknown,"None found, add some"
265,Scripta Volant,1,Finished Airing,Unknown,Unknown,"rde,Drama,",Movie,1,#17598,#10266,5.67,281,"Graduate animation by Ryo Orikasa, based The Happy Prince by Oscar Wilde.",2011,13 min.,Unknown,"None found, add some"
266,Shin Strange+ Special,1,Finished Airing,Unknown,Josei,"Comedy,fe,",Special,0,#10746,#10267,5.67,"1,993",Unaired episode included with the Blu-ray/DVD release. ,"Oct 19, 2014",3 min.,Unknown,Seven
267,Shounen Sunday CM: Karakuri Circus,1,Finished Airing,Unknown,Shounen,"Action,Mystery,",Special,1,#11564,#10268,5.67,"1,474",Karakuri Circus television commercial for Shounen Sunday magazine.,Mar 1998,30 sec.,Unknown,"None found, add some"
268,Stitch!: Piko Kara no Chousenjou,1,Finished Airing,Unknown,Kids,"Adventure,Comedy,",Special,0,#11978,#10269,5.67,"1,267","A special episode of Stitch, taking place between season 1 and season 2.","Jun 26, 2009",25 min.,Unknown,Madhouse
269,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,1,Finished Airing,Unknown,Unknown,"Action,Sci-Fi,",Special,1,#13019,#10270,5.67,909,This short episode comes along with the first episode of the OVA.,"May 28, 2004",5 min.,Unknown,Studio Fantasia
270,Subarashii Shigoto,1,Finished Airing,Unknown,Unknown,"rde,",ONA,0,#16920,#10271,5.67,332,"An office worker observes and reports on the work of a certain dwarf. One day during lunch, an accident occurs.","Sep 28, 2015",7 min.,Unknown,"None found, add some"
271,Kaseki Dorobou to Kyouryuuseki,1,Finished Airing,Unknown,Kids,"Adventure,",ONA,1,#16291,#10272,5.66,379,"The dinosaur fantasy revolves around a 12-year-old named Yuta and Gobi — a moving fossil. The two embark on a journey with Yuta's friends to chase a fossil thief and find Gobi's stolen fossil mother. 

(Source: ANN)
",Mar 2011,6 min.,Unknown,"None found, add some"
272,Kikumana,1,Finished Airing,Psychological,Unknown,"rde,",ONA,8,#6373,#10273,5.66,"8,950","This work ""Kikumana"" is an animation of a girl called Kikumana who acts like in a stage performance, the role defeated by such an ill circumstance though she tries to find herself. The primal aim is to get the audience feeling a strange atmosphere spread from this work. The image has a pictorial atmosphere and a documentary touch at the same time. Unrealistic phenomena take place there.

(Source: AniDB)","Jul 14, 2001",6 min.,Unknown,Studio Rikka
273,Kinemaquia PV,1,Finished Airing,Unknown,Shounen,"Action,Horror,Supernatural,",ONA,0,#17689,#10274,5.66,277,Promotional video for the Shounen Jump+ manga Kinemaquia.,"May 6, 2022",30 sec.,Unknown,"None found, add some"
274,Koi-ken!: Watashitachi Anime ni Nacchatta!,12,Finished Airing,Unknown,Unknown,"Ecchi,",ONA,4,#7784,#10275,5.66,"5,445","Koi-Ken Love Research club member Kaede Wakamiya comments that being an idol must be extremely easy—a comment that irritates idol Nagisa Toyama. At the suggestion of her manager, all female members of the KoiKen club are invited to become an idol unit with Nagisa. Kaede then realizes that maybe being an idol isn't so easy after all...

(Source: ANN)","Mar 1, 2012 to May 24, 2012",4 min. per ep.,Unknown,Marvy Jack
275,Koisuru Tenshi Angelique: Chibi Character Adventure 2,1,Finished Airing,Unknown,Unknown,"Adventure,Comedy,",Special,1,#13318,#10276,5.66,830,"Another animated short from the Angelique series, this time featuring the Holy Beast Guardians! This just looks like a whole lot of random insanity, which turns out to be just a dream.

(Source: Dailymotion)","Apr 25, 2007",4 min.,Unknown,"None found, add some"
276,"Kokoro ga Sakebitagatterunda. x Sony Hi-Res ""Walkman"" and Headphone",1,Finished Airing,Unknown,Unknown,"Drama,",Special,1,#7808,#10277,5.66,"5,412",A collaboration video featuring the Sony Walkman and headphones.,"Mar 28, 2016",30 sec.,Unknown,A-1 Pictures
277,Kotatsu Neko,2,Finished Airing,Unknown,Unknown,"Comedy,",ONA,1,#11929,#10278,5.66,"1,288","A lazy cat sits comfortably under the ""kotatsu"", a low table with a heater used in Japan to keep warm during winter. What will he do when he realizes the remote control of his TV is out of reach? ",Feb 2005 to Nov 2005,1 min. per ep.,Unknown,"None found, add some"
278,Kumo to Tulip,1,Finished Airing,Unknown,Unknown,"Adventure,",Movie,2,#10324,#10279,5.66,"2,277","A spider attempts to lure a ladybug into his web. When she manages to escape and hide in a tulip, a storm comes that batters the spider, while the ladybug remains safe.","Apr 15, 1943",14 min.,Unknown,Shochiku Animation Institute
279,Luigi's Toy Adventure,1,Finished Airing,Unknown,Unknown,"Adventure,",ONA,10,#10347,#10280,5.66,"2,264","A stop-motion short from Bandai, promoting the line of Super Mario Figuarts.","Dec 2, 2014",1 min.,Unknown,"None found, add some"
280,Machi Ichiban no Kechinbou,1,Finished Airing,Unknown,Unknown,"Drama,Supernatural,",Special,0,#14335,#10281,5.66,607,"Based on the novel A Christmas Carol by Charles Dickens.

(Source: AniDB)","Dec 24, 1978",49 min.,Unknown,"None found, add some"
281,Mang Huang Ji,19,Finished Airing,Unknown,Unknown,"Action,Adventure,Fantasy,",ONA,4,#10987,#10282,5.66,"1,834","Fate had never been kind to Ji Ning. Wracked by illnesses and infirm his entire life on Earth, Ning knew early on that he would die as a teenager. What he didn’t know was that there really was such a thing as life after death, and that the universe was a far larger place than he thought. A lucky twist of fate (one of the few in Ning’s life) meant that Ning was reborn into a world of Immortals and monsters, of Ki Refiners and powerful Fiendgods, a world where Dynasties lasted for millions of years. A world which is both greater and yet also smaller than he ever could imagine. He would have the opportunity to join them, and in this life, Ning swore to himself, he would never let himself be weak again! The Era he was born into was a Desolate one, but Ning would make it his era.

(Source: Novel Update)","Apr 4, 2015 to Aug 8, 2015",12 min. per ep.,Unknown,"None found, add some"
282,Marie & Gali Episode Zero,1,Finished Airing,Educational,Unknown,"Comedy,",Special,0,#11650,#10283,5.66,"1,424",This episode aired prior to the original series and introduces the main characters.,"Nov 8, 2008",5 min.,Unknown,Toei Animation
