Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate
Power The Light (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA12393_00-8020692766721687,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,2,8,Casual,14/6/2023
QUByte Classics - The Humans by PIKO (English),QUBYTE,https://store.playstation.com/en-hk/product/EP0546-CUSA30551_00-6475888872910571,50%,HK$78.00,HK$39.00,21/2/2024 03:59 PM UTC,4.5,6,Simulation,24/8/2022
QUByte Classics - The Immortal by PIKO (English),QUBYTE,https://store.playstation.com/en-hk/product/EP0546-CUSA30477_00-0652182703364687,50%,HK$78.00,HK$39.00,21/2/2024 03:59 PM UTC,4.75,32,Role Playing Games,24/8/2022
QUByte Classics: Thunderbolt Collection by PIKO (English),QUBYTE,https://store.playstation.com/en-hk/product/EP0546-CUSA33971_00-THUNDERBOLTPS4EU,50%,HK$78.00,HK$39.00,21/2/2024 03:59 PM UTC,3.63,16,Arcade,3/8/2022
Quiz Thiz Austria (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37824_00-8543379418829380,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.86,14,"Brain Training, Quiz",6/3/2023
Quiz Thiz Austria: Bronze Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA40356_00-0577889208115830,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.36,11,"Brain Training, Quiz",8/3/2023
Quiz Thiz Austria: Gold Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11110_00-2333845302425286,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.25,12,"Brain Training, Quiz",12/3/2023
Quiz Thiz Austria: Silver Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11105_00-1376356823124136,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.38,13,"Brain Training, Quiz",10/3/2023
Quiz Thiz Croatia (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11232_00-7319167182236985,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.89,18,"Brain Training, Quiz",27/3/2023
Quiz Thiz France (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10754_00-3169496112370293,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.77,22,"Brain Training, Quiz",7/1/2023
Quiz Thiz France: Bronze Editon (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37394_00-7930471017173029,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.29,17,"Brain Training, Quiz",14/1/2023
Quiz Thiz France: Gold Editon (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37402_00-5336316450343142,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.82,17,"Brain Training, Quiz",28/1/2023
Quiz Thiz France: Silver Editon (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37398_00-7968883761233505,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.25,16,"Brain Training, Quiz",21/1/2023
Quiz Thiz Germany (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10479_00-6196571062602803,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.75,20,"Brain Training, Quiz",20/3/2023
Quiz Thiz Germany: Bronze Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10483_00-5130662933977954,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.58,12,"Brain Training, Quiz",22/3/2023
Quiz Thiz Germany: Gold Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10491_00-7170773707115423,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.72,18,"Brain Training, Quiz",26/3/2023
Quiz Thiz Germany: Silver Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37068_00-5212258842616626,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.08,13,"Brain Training, Quiz",24/3/2023
Quiz Thiz Italy (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10930_00-0743119926477302,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.71,14,"Brain Training, Quiz",13/3/2023
Quiz Thiz Italy: Bronze Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10934_00-8644277801505031,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.6,10,"Brain Training, Quiz",15/3/2023
Quiz Thiz Italy: Gold Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10942_00-6943582298139945,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.25,12,"Brain Training, Quiz",19/3/2023
Quiz Thiz Italy: Silver Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10938_00-2535948916762314,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.38,13,"Brain Training, Quiz",17/3/2023
Quiz Thiz Spain (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37956_00-7432557929741945,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.44,16,"Brain Training, Quiz",4/2/2023
Quiz Thiz Spain: Bronze Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37960_00-1363499092541042,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.67,12,"Brain Training, Quiz",11/2/2023
Quiz Thiz Spain: Gold Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11226_00-0457704049306033,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.06,17,"Brain Training, Quiz",25/2/2023
Quiz Thiz Spain: Silver Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11222_00-8737687130384519,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.36,14,"Brain Training, Quiz",18/2/2023
Quiz Thiz United Kingdom (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37118_00-2454115151791287,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.57,30,"Brain Training, Quiz",10/12/2022
Quiz Thiz United Kingdom: Bronze Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37122_00-6315133888827151,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.75,16,"Brain Training, Quiz",17/12/2022
Quiz Thiz United Kingdom: Gold Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37130_00-8400867523589703,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.14,28,"Brain Training, Quiz",31/12/2022
Quiz Thiz United Kingdom: Silver Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10544_00-9348550584294684,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.13,23,"Brain Training, Quiz",24/12/2022
Quiz Thiz USA (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37076_00-3363207298667392,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.72,32,"Brain Training, Quiz",17/11/2022
Quiz Thiz USA: Bronze Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37080_00-0684746347160945,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.08,26,"Brain Training, Quiz",25/11/2022
Quiz Thiz USA: Gold Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37088_00-2623174611577725,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.7,30,"Brain Training, Quiz",2/12/2022
"Raccoo Venture (Simplified Chinese, English, Traditional Chinese)",QUBYTE,https://store.playstation.com/en-hk/product/EP0546-PPSA19478_00-RACCOOVENTRPS5EU,25%,HK$108.00,HK$81.00,21/2/2024 03:59 PM UTC,4.3,27,"Adventure, Adventure, Family",15/12/2023
Roarr! Jurassic Edition (English/Chinese/Korean/Japanese Ver.),Klabater,https://store.playstation.com/en-hk/product/UP4713-CUSA15768_00-ROARRJURASSIC100,75%,HK$38.00,HK$9.50,21/2/2024 03:59 PM UTC,3.3,114,"Action, Action",23/2/2023
"SokoBunny (English, Japanese)",Volkov Konstantin Sergeevich,https://store.playstation.com/en-hk/product/HP6691-CUSA41268_00-SOKOBUNNYGAME0AS,80%,HK$38.00,HK$7.60,21/2/2024 03:59 PM UTC,3.54,13,Puzzle,7/2/2023
Spooky Chase (English),QUBYTE,https://store.playstation.com/en-hk/product/EP0546-CUSA26004_00-SPOOKYCHQUBYTEEU,50%,HK$38.00,HK$19.00,21/2/2024 03:59 PM UTC,3.56,43,Adventure,30/8/2022
"Strategic Mind Bundle: Blitzkrieg & The Pacific (Simplified Chinese, English, Korean)",Klabater,https://store.playstation.com/en-hk/product/UP4713-CUSA28128_00-4267385754288422,60%,HK$398.00,HK$159.20,21/2/2024 03:59 PM UTC,3.64,66,Strategy,23/2/2023
"Strategic Mind: Fight for Freedom (Simplified Chinese, English, Korean)",Klabater,https://store.playstation.com/en-hk/product/UP4713-CUSA34475_00-1465942937537581,40%,HK$238.00,HK$142.80,21/2/2024 03:59 PM UTC,2.67,30,Strategy,22/9/2022
"Strategic Mind: Spectre of Communism (Simplified Chinese, English, Korean)",Klabater,https://store.playstation.com/en-hk/product/UP4713-CUSA34487_00-SPECTRECOMMUNISM,40%,HK$238.00,HK$142.80,21/2/2024 03:59 PM UTC,4.13,16,Strategy,9/3/2023
Stroke The Animals (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA10532_00-3234138218615325,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.82,17,Casual,1/12/2023
Stroke The Beaver (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA12236_00-3338445619738157,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.08,38,Casual,30/4/2023
Stroke The Cat (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA10304_00-1699371174888806,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.77,87,Casual,19/11/2022
Stroke The Cow (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-CUSA37851_00-6500342222361704,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.17,42,Casual,16/12/2022
Stroke the Dik-Dik (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA12240_00-4794200512456033,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.36,55,Casual,31/5/2023
Stroke The Dog (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA09951_00-7955592433232956,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.8,60,Casual,19/11/2022
Stroke The Fish (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-CUSA36798_00-3774018494394269,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4,49,Casual,12/12/2022
Stroke The Hamster (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA10300_00-9612304955896362,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.94,65,Casual,21/11/2022
Stroke The Hedgehog (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA10294_00-0913853624955687,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.18,56,Casual,24/11/2022
Stroke The Horse (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-CUSA37855_00-2183575597298970,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.7,37,Casual,19/1/2023
Stroke The Koala (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-CUSA37859_00-0529394601669723,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.64,22,Casual,31/3/2023
Stroke The Parrot (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA10312_00-8952662290547830,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.16,31,Casual,2/12/2022
Stroke The Rabbit (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA10315_00-2277954541580098,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.71,38,Casual,11/12/2022
Stroke The Snake (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA10297_00-6150072766620649,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.46,39,Casual,27/11/2022
Stroke The Spider (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-PPSA10336_00-6694707471215879,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.9,52,Casual,14/12/2022
Stroke The Tortoise (English),Game Achievements Ltd,https://store.playstation.com/en-hk/product/HP7989-CUSA36802_00-9052440051789004,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.28,67,Casual,13/12/2022
"Ten Dates (Simplified Chinese, English)",Wales Interactive Limited,https://store.playstation.com/en-hk/product/EP4459-PPSA14459_00-TENDATESPS5SIEE0,25%,HK$108.00,HK$81.00,21/2/2024 03:59 PM UTC,4,28,Adventure,8/6/2023
The Jumping Bagel (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10354_00-4327764470936495,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.94,49,"Simulation, Simulator",3/11/2022
The Jumping Bagel: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36939_00-8108348210646155,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.48,23,"Simulation, Simulator",5/11/2022
The Jumping Brownie (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36721_00-4688650132410195,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.07,74,"Simulation, Simulator",20/11/2022
The Jumping Brownie: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36723_00-4204938675309273,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.16,32,"Simulation, Simulator",22/11/2022
The Jumping Burger (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA09915_00-7276824707971645,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.02,137,"Simulation, Simulator",22/1/2023
The Jumping Burger - Halloween Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10362_00-3698412250396783,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.22,58,"Simulation, Simulator",21/10/2022
The Jumping Burger - Halloween Edition: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10366_00-6290571571757733,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.45,22,"Simulation, Simulator",22/10/2022
The Jumping Burger: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36494_00-2672010855145086,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.42,36,"Simulation, Simulator",24/1/2023
The Jumping Burrito (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10165_00-6093399521544725,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.97,67,"Simulation, Simulator",13/11/2022
The Jumping Burrito: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36713_00-4430676120811381,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.48,31,"Simulation, Simulator",15/11/2022
The Jumping Chicken Wings (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10127_00-2634239169805525,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.04,46,"Simulation, Simulator",5/2/2023
The Jumping Chicken Wings: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36681_00-1750646055207616,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.35,20,"Simulation, Simulator",7/2/2023
The Jumping Choco Santa (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10576_00-9565675671962640,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.25,59,"Simulation, Simulator",1/12/2022
The Jumping Choco Santa: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10580_00-1827570303349424,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.17,24,"Simulation, Simulator",3/12/2022
The Jumping Chocolate (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA38006_00-1771538962794079,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.07,56,"Simulation, Simulator",20/1/2023
The Jumping Chocolate: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA38010_00-5158252581050349,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.5,24,"Simulation, Simulator",22/1/2023
The Jumping Churros (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA09997_00-6494400363536235,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.82,60,"Simulation, Simulator",29/1/2023
The Jumping Churros: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36523_00-9304589163755754,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.68,25,"Simulation, Simulator",14/2/2023
The Jumping Coffee (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36745_00-9615118631476590,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.81,64,"Simulation, Simulator",1/1/2023
The Jumping Coffee: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36747_00-5043053838873850,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.3,23,"Simulation, Simulator",3/1/2023
The Jumping Cookie (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37581_00-4567387169824506,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.05,55,"Simulation, Simulator",16/12/2022
The Jumping Cookie: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10926_00-3744780543002632,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.42,24,"Simulation, Simulator",18/12/2022
The Jumping Fries (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10149_00-9093812351677746,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.93,107,"Simulation, Simulator",16/10/2022
The Jumping Fries: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10151_00-7003797922740840,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.28,46,"Simulation, Simulator",18/10/2022
The Jumping Gingerbread (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37382_00-1959773472778423,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.23,47,"Simulation, Simulator",8/12/2022
The Jumping Gingerbread: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37386_00-7934912783378461,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.17,23,"Simulation, Simulator",10/12/2022
The Jumping Hot Dog (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10153_00-4782832512810524,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.01,94,"Simulation, Simulator",23/10/2022
The Jumping Hot Dog: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10155_00-8850933731215371,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.42,45,"Simulation, Simulator",25/10/2022
The Jumping Ice Cream (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10010_00-2462341931255352,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4,49,Simulation,15/1/2023
The Jumping Ice Cream: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36532_00-4965407182200625,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.29,24,"Simulation, Simulator",17/1/2023
The Jumping Kebab (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10192_00-5699974234589558,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.99,72,"Simulation, Simulator",18/12/2022
The Jumping Kebab: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10194_00-7445859295282082,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.33,30,"Simulation, Simulator",20/12/2022
The Jumping Lasagne (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36525_00-5884061303153134,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.04,50,"Simulation, Simulator",8/1/2023
The Jumping Lasagne: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36527_00-0737222212149864,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.48,25,"Simulation, Simulator",10/1/2023
The Jumping Muffin (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37816_00-9161200798266538,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.13,46,"Simulation, Simulator",5/1/2023
The Jumping Muffin: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37820_00-3586161895259627,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.44,25,"Simulation, Simulator",8/1/2023
The Jumping Noodles (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36733_00-1908385110801722,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.86,66,"Simulation, Simulator",11/12/2022
The Jumping Noodles: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36735_00-5030199233457027,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.25,28,"Simulation, Simulator",13/12/2022
The Jumping Nuggets (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36729_00-3222655287216416,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.23,66,"Simulation, Simulator",4/12/2022
The Jumping Nuggets: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36731_00-2647566325932622,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.41,29,"Simulation, Simulator",6/12/2022
The Jumping Onigiri (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11206_00-9467520155843268,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.96,47,"Simulation, Simulator",27/1/2023
The Jumping Onigiri: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11210_00-3239477598936666,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.88,25,"Simulation, Simulator",29/1/2023
The Jumping Pasta (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36741_00-0116383561854587,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.92,51,"Simulation, Simulator",25/12/2022
The Jumping Pasta: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36743_00-2469587709190817,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.62,21,"Simulation, Simulator",27/12/2022
The Jumping Pizza (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36683_00-8455948266825815,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.04,139,"Simulation, Simulator",9/10/2022
The Jumping Pizza: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36685_00-6638569303248028,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.28,39,"Simulation, Simulator",11/10/2022
The Jumping Pumpkin (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10016_00-5058170627116181,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4,47,"Simulation, Simulator",30/9/2022
The Jumping Pumpkin - Halloween Edition (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10370_00-9892484288319204,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.13,56,"Simulation, Simulator",27/10/2022
The Jumping Pumpkin - Halloween Edition: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10374_00-4772022868856458,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.6,20,"Simulation, Simulator",29/10/2022
The Jumping Pumpkin: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36542_00-4721038847949917,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.52,25,"Simulation, Simulator",1/10/2022
The Jumping Quesadilla (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10560_00-8738305472601371,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.18,45,"Simulation, Simulator",17/11/2022
The Jumping Quesadilla: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA37146_00-5111823158652258,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.22,23,"Simulation, Simulator",19/11/2022
The Jumping Salad (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11250_00-0030466626640353,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.13,39,"Simulation, Simulator",13/1/2023
The Jumping Salad: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA11254_00-8402099025519316,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.3,23,"Simulation, Simulator",15/1/2023
The Jumping Sandwich (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10161_00-5526747489944941,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.98,83,"Simulation, Simulator",6/11/2022
The Jumping Sandwich: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10163_00-3428638244344784,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.33,36,"Simulation, Simulator",6/11/2022
The Jumping Soda (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36703_00-3630737861543138,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.93,80,"Simulation, Simulator",30/10/2022
The Jumping Soda: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36705_00-5241520243252999,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.35,37,"Simulation, Simulator",1/11/2022
The Jumping Sushi (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10180_00-0578030588346278,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.82,68,"Simulation, Simulator",28/11/2022
The Jumping Sushi: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-CUSA36727_00-8967251588801879,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.35,34,"Simulation, Simulator",29/11/2022
The Jumping Taco (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10140_00-8098119526029366,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.07,116,"Simulation, Simulator",2/10/2022
